site_code,obs_year,parameter,obs_value,arable_prop,arable_prop_buff_100,arable_prop_buff_1000,arable_prop_buff_500,area,awc1_min,awc1_max,awc1_mean,awc1_std,bd1_min,bd1_max,bd1_mean,bd1_std,clay1_min,clay1_max,clay1_mean,clay1_std,dem_min,dem_max,dem_mean,dem_std,flowlength_min,flowlength_max,flowlength_mean,flowlength_std,forest_disturb_prop_buff_100,forest_disturb_prop_buff_1000,forest_disturb_prop_buff_500,forest_prop,grassland_prop,k1_min,k1_max,k1_mean,k1_std,limestone_prop,livestock_density,manure_dep_n,manure_dep_p,other_prop,pol_sen_drain_h_prop,pol_sen_drain_vh_prop,pol_sen_nat_h_prop,pol_sen_nat_vh_prop,precip_mean,rip_veg_drain_prop,rip_veg_nat_prop,rock1_min,rock1_max,rock1_mean,rock1_std,sand1_min,sand1_max,sand1_mean,sand1_std,silt1_min,silt1_max,silt1_mean,silt1_std,slope_min,slope_max,slope_mean,slope_std,snow_depth_mean,soc1_min,soc1_max,soc1_mean,soc1_std,stream_density,temp_max,temp_mean,temp_min,tri_min,tri_max,tri_mean,tri_std,twi_min,twi_max,twi_mean,twi_std,urban_prop,water_prop,wetland_prop
SJA4081000,2019,TN,7.216,0.577,0.42,0.59,0.648,26570125.0,0.172,0.203,0.19,0.005,0.428,1.459,1.209,0.161,0.0,70.0,14.431,4.531,76.377,132.611,105.796,12.934,0.0,689.148,43.453,45.859,0.0,0.001,0.001,0.32,0.034,3.67,645.68,18.451,43.518,1.0,0.438,22.302,10.156,0.028,0.0,0.0,0.012,0.0,748.913,0.0,0.47,0.0,85.0,8.307,10.925,15.0,100.0,64.042,10.01,0.0,50.0,21.528,7.608,0.0,40.742,1.735,2.142,7.736,1.264,28.788,3.933,2.394,0.0,28.025,6.74,-17.755,0.0,3.288,0.124,0.148,2.371,15.145,9.722,1.624,0.038,0.002,0.001
SJA4081000,2020,TN,7.294,0.577,0.42,0.59,0.648,26570125.0,0.172,0.203,0.19,0.005,0.428,1.459,1.209,0.161,0.0,70.0,14.431,4.531,76.377,132.611,105.796,12.934,0.0,689.148,43.453,45.859,0.0,0.0,0.0,0.32,0.034,3.67,645.68,18.451,43.518,1.0,0.438,22.608,10.282,0.028,0.0,0.0,0.012,0.0,764.141,0.0,0.47,0.0,85.0,8.307,10.925,15.0,100.0,64.042,10.01,0.0,50.0,21.528,7.608,0.0,40.742,1.735,2.142,0.707,1.264,28.788,3.933,2.394,0.0,28.099,7.661,-11.193,0.0,3.288,0.124,0.148,2.371,15.145,9.722,1.624,0.038,0.002,0.001
SJA4095000,2018,TN,2.735,0.423,0.354,0.462,0.451,29723025.0,0.18,0.204,0.193,0.004,0.403,1.463,1.042,0.361,5.0,70.0,27.016,24.427,36.924,58.783,44.915,3.67,0.0,620.351,36.342,44.634,0.001,0.003,0.003,0.342,0.071,4.29,133.21,27.852,42.569,0.109,0.091,20.523,9.403,0.062,0.008,0.0,0.003,0.0,562.116,0.469,0.496,0.0,85.0,5.246,7.9,15.0,90.0,53.683,24.91,3.0,50.0,19.301,8.521,0.0,33.017,1.344,1.79,2.337,1.227,31.215,9.33,10.28,0.001,30.498,7.19,-20.202,0.0,3.483,0.115,0.158,2.071,14.712,9.856,1.428,0.089,0.006,0.009
SJA4095000,2020,TN,2.88,0.423,0.354,0.462,0.451,29723025.0,0.18,0.204,0.193,0.004,0.403,1.463,1.042,0.361,5.0,70.0,27.016,24.427,36.924,58.783,44.915,3.67,0.0,620.351,36.342,44.634,0.006,0.001,0.001,0.342,0.071,4.29,133.21,27.852,42.569,0.109,0.091,18.212,8.07,0.062,0.008,0.0,0.003,0.0,811.806,0.469,0.496,0.0,85.0,5.246,7.9,15.0,90.0,53.683,24.91,3.0,50.0,19.301,8.521,0.0,33.017,1.344,1.79,0.374,1.227,31.215,9.33,10.28,0.001,27.513,8.179,-10.386,0.0,3.483,0.115,0.158,2.071,14.712,9.856,1.428,0.089,0.006,0.009
SJA4106000,2017,TN,0.915,0.166,0.163,0.201,0.216,202634275.0,0.16,0.205,0.192,0.007,0.406,1.495,0.93,0.398,0.0,70.0,27.656,23.576,19.579,130.432,46.4,27.048,0.0,800.123,32.613,53.317,0.016,0.009,0.012,0.531,0.035,3.67,645.68,47.008,59.012,0.008,0.06,22.648,10.345,0.008,0.016,0.0,0.009,0.0,869.212,0.648,0.703,0.0,85.0,1.627,5.0,15.0,100.0,57.012,29.635,0.0,30.0,15.332,8.26,0.0,37.802,0.908,1.152,1.389,0.987,30.9,12.666,11.708,0.001,27.907,6.323,-17.397,0.0,2.814,0.081,0.094,2.479,15.649,9.955,1.173,0.012,0.005,0.242
SJA4122000,2016,TN,1.8,0.411,0.224,0.395,0.388,191264875.0,0.165,0.207,0.192,0.005,0.371,1.498,1.164,0.333,0.0,70.0,19.508,20.175,40.832,133.497,76.001,19.396,0.0,743.567,48.103,59.35,0.005,0.005,0.006,0.474,0.052,4.29,645.68,36.277,56.849,0.0,0.036,22.746,10.345,0.017,0.04,0.002,0.058,0.003,824.362,0.584,0.605,0.0,85.0,3.271,8.312,15.0,100.0,66.299,23.598,0.0,50.0,14.193,7.065,0.0,41.284,1.958,2.133,3.424,0.967,34.823,6.656,8.979,0.001,28.454,6.323,-27.796,0.0,4.075,0.151,0.152,1.962,15.451,9.164,1.546,0.019,0.005,0.022
SJA4142000,2017,TN,2.425,0.368,0.288,0.363,0.355,605057850.0,0.166,0.216,0.196,0.005,0.376,1.496,1.009,0.37,0.0,70.0,27.889,22.929,36.859,127.994,56.549,13.175,0.0,923.064,36.541,50.875,0.006,0.005,0.006,0.499,0.039,3.67,645.68,16.782,30.647,0.702,0.107,24.377,11.279,0.016,0.021,0.001,0.026,0.004,833.129,0.575,0.642,0.0,85.0,2.891,5.665,15.0,100.0,52.415,23.62,0.0,50.0,19.696,7.52,0.0,54.956,1.053,1.505,1.726,0.979,34.19,10.207,10.718,0.001,27.818,6.165,-18.301,0.0,5.764,0.088,0.12,1.856,15.775,10.114,1.33,0.02,0.004,0.053
SJA4253000,2016,TN,5.575,0.458,0.002,0.147,0.074,12521650.0,0.18,0.202,0.194,0.004,0.419,1.429,1.1,0.361,0.0,70.0,24.93,19.759,89.831,116.693,99.238,5.075,0.0,468.026,53.092,62.144,0.0,0.027,0.002,0.438,0.03,4.29,645.68,12.994,19.016,1.0,0.004,20.118,9.129,0.024,0.0,0.0,0.004,0.0,827.817,0.0,0.602,0.0,85.0,5.161,5.925,15.0,100.0,55.123,20.249,0.0,50.0,19.947,4.684,0.001,21.293,1.35,1.303,4.326,1.499,29.665,8.283,10.23,0.0,28.314,5.797,-26.764,0.001,2.156,0.101,0.094,3.416,15.265,9.925,1.44,0.019,0.015,0.017
SJA4253000,2017,TN,5.575,0.458,0.002,0.147,0.074,12521650.0,0.18,0.202,0.194,0.004,0.419,1.429,1.1,0.361,0.0,70.0,24.93,19.759,89.831,116.693,99.238,5.075,0.0,468.026,53.092,62.144,0.0,0.008,0.001,0.438,0.03,4.29,645.68,12.994,19.016,1.0,0.004,22.962,10.547,0.024,0.0,0.0,0.004,0.0,833.19,0.0,0.602,0.0,85.0,5.161,5.925,15.0,100.0,55.123,20.249,0.0,50.0,19.947,4.684,0.001,21.293,1.35,1.303,2.372,1.499,29.665,8.283,10.23,0.0,26.598,5.679,-17.967,0.001,2.156,0.101,0.094,3.416,15.265,9.925,1.44,0.019,0.015,0.017
SJA4253000,2018,TN,5.525,0.458,0.002,0.147,0.074,12521650.0,0.18,0.202,0.194,0.004,0.419,1.429,1.1,0.361,0.0,70.0,24.93,19.759,89.831,116.693,99.238,5.075,0.0,468.026,53.092,62.144,0.0,0.003,0.0,0.438,0.03,4.29,645.68,12.994,19.016,1.0,0.004,21.226,9.621,0.024,0.0,0.0,0.004,0.0,566.566,0.0,0.602,0.0,85.0,5.161,5.925,15.0,100.0,55.123,20.249,0.0,50.0,19.947,4.684,0.001,21.293,1.35,1.303,3.972,1.499,29.665,8.283,10.23,0.0,29.394,6.604,-22.505,0.001,2.156,0.101,0.094,3.416,15.265,9.925,1.44,0.019,0.015,0.017
SJA4253000,2019,TN,5.95,0.458,0.002,0.147,0.074,12521650.0,0.18,0.202,0.194,0.004,0.419,1.429,1.1,0.361,0.0,70.0,24.93,19.759,89.831,116.693,99.238,5.075,0.0,468.026,53.092,62.144,0.0,0.0,0.0,0.438,0.03,4.29,645.68,12.994,19.016,1.0,0.004,22.302,10.156,0.024,0.0,0.0,0.004,0.0,756.43,0.0,0.602,0.0,85.0,5.161,5.925,15.0,100.0,55.123,20.249,0.0,50.0,19.947,4.684,0.001,21.293,1.35,1.303,8.603,1.499,29.665,8.283,10.23,0.0,28.904,6.659,-20.013,0.001,2.156,0.101,0.094,3.416,15.265,9.925,1.44,0.019,0.015,0.017
SJA4253000,2020,TN,6.55,0.458,0.002,0.147,0.074,12521650.0,0.18,0.202,0.194,0.004,0.419,1.429,1.1,0.361,0.0,70.0,24.93,19.759,89.831,116.693,99.238,5.075,0.0,468.026,53.092,62.144,0.0,0.0,0.0,0.438,0.03,4.29,645.68,12.994,19.016,1.0,0.004,22.608,10.282,0.024,0.0,0.0,0.004,0.0,799.014,0.0,0.602,0.0,85.0,5.161,5.925,15.0,100.0,55.123,20.249,0.0,50.0,19.947,4.684,0.001,21.293,1.35,1.303,0.76,1.499,29.665,8.283,10.23,0.0,28.562,7.584,-14.552,0.001,2.156,0.101,0.094,3.416,15.265,9.925,1.44,0.019,0.015,0.017
SJA4299000,2018,TN,2.095,0.322,0.294,0.309,0.33,61580625.0,0.178,0.203,0.191,0.003,0.422,1.445,1.093,0.239,0.0,70.0,17.36,17.299,0.704,24.618,8.411,4.165,0.0,418.583,23.431,28.326,0.0,0.002,0.001,0.519,0.047,3.67,645.68,49.62,62.343,1.0,0.008,16.581,6.315,0.057,0.0,0.0,0.0,0.0,641.569,0.426,0.655,0.0,85.0,8.853,11.111,15.0,100.0,68.496,21.411,0.0,50.0,14.144,7.904,0.001,20.341,0.861,0.938,1.791,1.373,29.408,6.398,6.322,0.0,28.498,7.844,-19.258,0.001,1.893,0.076,0.078,3.065,14.346,9.91,1.057,0.026,0.001,0.028
SJA4299000,2019,TN,1.515,0.322,0.294,0.309,0.33,61580625.0,0.178,0.203,0.191,0.003,0.422,1.445,1.093,0.239,0.0,70.0,17.36,17.299,0.704,24.618,8.411,4.165,0.0,418.583,23.431,28.326,0.001,0.002,0.001,0.519,0.047,3.67,645.68,49.62,62.343,1.0,0.008,16.031,6.027,0.057,0.0,0.0,0.0,0.0,869.392,0.426,0.655,0.0,85.0,8.853,11.111,15.0,100.0,68.496,21.411,0.0,50.0,14.144,7.904,0.001,20.341,0.861,0.938,1.878,1.373,29.408,6.398,6.322,0.0,26.856,8.004,-16.577,0.001,1.893,0.076,0.078,3.065,14.346,9.91,1.057,0.026,0.001,0.028
SJA4377000,2016,TN,1.85,0.283,0.163,0.303,0.29,576520875.0,0.16,0.212,0.19,0.006,0.381,1.503,1.103,0.357,0.0,70.0,20.595,22.216,33.737,145.374,80.412,19.511,0.0,943.165,35.574,49.192,0.005,0.005,0.005,0.523,0.047,3.67,645.68,48.618,51.358,0.0,0.052,24.843,11.118,0.027,0.025,0.001,0.066,0.009,852.177,0.586,0.734,0.0,85.0,3.449,6.439,15.0,100.0,66.743,26.704,0.0,50.0,12.662,7.277,0.0,50.364,1.967,2.41,3.256,0.928,33.652,8.052,9.876,0.001,29.152,6.306,-28.225,0.0,4.676,0.156,0.166,1.824,15.887,9.031,1.59,0.021,0.015,0.064
SJA4377000,2017,TN,1.408,0.283,0.163,0.303,0.29,576520875.0,0.16,0.212,0.19,0.006,0.381,1.503,1.103,0.357,0.0,70.0,20.595,22.216,33.737,145.374,80.412,19.511,0.0,943.165,35.574,49.192,0.005,0.005,0.005,0.523,0.047,3.67,645.68,48.618,51.358,0.0,0.052,25.688,11.55,0.027,0.025,0.001,0.066,0.009,859.016,0.586,0.734,0.0,85.0,3.449,6.439,15.0,100.0,66.743,26.704,0.0,50.0,12.662,7.277,0.0,50.364,1.967,2.41,1.421,0.928,33.652,8.052,9.876,0.001,28.758,6.231,-17.846,0.0,4.676,0.156,0.166,1.824,15.887,9.031,1.59,0.021,0.015,0.064
SJA4377000,2018,TN,1.305,0.283,0.163,0.303,0.29,576520875.0,0.16,0.212,0.19,0.006,0.381,1.503,1.103,0.357,0.0,70.0,20.595,22.216,33.737,145.374,80.412,19.511,0.0,943.165,35.574,49.192,0.007,0.005,0.007,0.523,0.047,3.67,645.68,48.618,51.358,0.0,0.052,25.763,11.36,0.027,0.025,0.001,0.066,0.009,559.679,0.586,0.734,0.0,85.0,3.449,6.439,15.0,100.0,66.743,26.704,0.0,50.0,12.662,7.277,0.0,50.364,1.967,2.41,3.089,0.928,33.652,8.052,9.876,0.001,31.096,7.172,-23.365,0.0,4.676,0.156,0.166,1.824,15.887,9.031,1.59,0.021,0.015,0.064
SJA4377000,2019,TN,1.418,0.283,0.163,0.303,0.29,576520875.0,0.16,0.212,0.19,0.006,0.381,1.503,1.103,0.357,0.0,70.0,20.595,22.216,33.737,145.374,80.412,19.511,0.0,943.165,35.574,49.192,0.006,0.005,0.006,0.523,0.047,3.67,645.68,48.618,51.358,0.0,0.052,25.673,11.347,0.027,0.025,0.001,0.066,0.009,762.766,0.586,0.734,0.0,85.0,3.449,6.439,15.0,100.0,66.743,26.704,0.0,50.0,12.662,7.277,0.0,50.364,1.967,2.41,5.778,0.928,33.652,8.052,9.876,0.001,29.328,7.356,-19.097,0.0,4.676,0.156,0.166,1.824,15.887,9.031,1.59,0.021,0.015,0.064
SJA4377000,2020,TN,1.45,0.283,0.163,0.303,0.29,576520875.0,0.16,0.212,0.19,0.006,0.381,1.503,1.103,0.357,0.0,70.0,20.595,22.216,33.737,145.374,80.412,19.511,0.0,943.165,35.574,49.192,0.007,0.006,0.007,0.523,0.047,3.67,645.68,48.618,51.358,0.0,0.052,27.404,12.186,0.027,0.025,0.001,0.066,0.009,788.65,0.586,0.734,0.0,85.0,3.449,6.439,15.0,100.0,66.743,26.704,0.0,50.0,12.662,7.277,0.0,50.364,1.967,2.41,0.457,0.928,33.652,8.052,9.876,0.001,29.364,8.167,-12.256,0.0,4.676,0.156,0.166,1.824,15.887,9.031,1.59,0.021,0.015,0.064
SJA4411000,2017,TN,0.86,0.0,0.0,0.0,0.0,39453775.0,0.189,0.204,0.201,0.002,0.424,1.422,0.469,0.146,5.0,70.0,50.163,6.592,12.78,32.687,19.529,2.082,0.0,487.704,13.422,22.016,0.0,0.0,0.0,0.081,0.008,3.67,133.21,5.837,6.824,1.0,0.0,25.655,11.667,0.0,0.0,0.0,0.0,0.0,852.479,0.0,0.247,0.0,25.0,0.161,1.544,15.0,90.0,25.571,7.222,3.0,30.0,24.267,2.46,0.0,15.446,0.451,0.506,0.728,1.559,29.184,26.902,4.968,0.0,26.342,6.845,-14.479,0.0,1.094,0.049,0.038,3.448,14.503,10.032,0.952,0.0,0.034,0.877
SJA4483000,2016,TN,2.573,0.269,0.288,0.308,0.332,2644413600.0,0.172,0.212,0.192,0.005,0.37,1.503,0.991,0.328,0.0,70.0,27.336,21.659,3.615,106.491,35.822,17.7,0.0,655.881,21.995,29.017,0.005,0.005,0.006,0.55,0.045,3.67,645.68,23.178,38.856,0.855,0.084,22.227,9.831,0.012,0.011,0.0,0.05,0.005,767.84,0.462,0.566,0.0,85.0,3.661,9.696,15.0,100.0,51.768,24.796,0.0,50.0,20.896,9.907,0.0,54.046,0.9,1.18,2.659,0.928,34.938,9.828,9.866,0.0,28.26,6.419,-28.926,0.0,6.166,0.081,0.095,1.745,16.678,9.824,1.171,0.017,0.005,0.101
SJA4483000,2017,TN,2.244,0.269,0.288,0.308,0.332,2644413600.0,0.172,0.212,0.192,0.005,0.37,1.503,0.991,0.328,0.0,70.0,27.336,21.659,3.615,106.491,35.822,17.7,0.0,655.881,21.995,29.017,0.005,0.005,0.006,0.55,0.045,3.67,645.68,23.178,38.856,0.855,0.084,23.065,10.25,0.012,0.011,0.0,0.05,0.005,873.016,0.462,0.566,0.0,85.0,3.661,9.696,15.0,100.0,51.768,24.796,0.0,50.0,20.896,9.907,0.0,54.046,0.9,1.18,1.161,0.928,34.938,9.828,9.866,0.0,27.34,6.378,-19.19,0.0,6.166,0.081,0.095,1.745,16.678,9.824,1.171,0.017,0.005,0.101
SJA4483000,2018,TN,1.979,0.269,0.288,0.308,0.332,2644413600.0,0.172,0.212,0.192,0.005,0.37,1.503,0.991,0.328,0.0,70.0,27.336,21.659,3.615,106.491,35.822,17.7,0.0,655.881,21.995,29.017,0.003,0.005,0.005,0.55,0.045,3.67,645.68,23.178,38.856,0.855,0.084,24.157,10.554,0.012,0.011,0.0,0.05,0.005,582.319,0.462,0.566,0.0,85.0,3.661,9.696,15.0,100.0,51.768,24.796,0.0,50.0,20.896,9.907,0.0,54.046,0.9,1.18,2.465,0.928,34.938,9.828,9.866,0.0,30.534,7.274,-25.646,0.0,6.166,0.081,0.095,1.745,16.678,9.824,1.171,0.017,0.005,0.101
SJA4483000,2019,TN,2.458,0.269,0.288,0.308,0.332,2644413600.0,0.172,0.212,0.192,0.005,0.37,1.503,0.991,0.328,0.0,70.0,27.336,21.659,3.615,106.491,35.822,17.7,0.0,655.881,21.995,29.017,0.005,0.006,0.006,0.55,0.045,3.67,645.68,23.178,38.856,0.855,0.084,24.548,10.727,0.012,0.011,0.0,0.05,0.005,857.816,0.462,0.566,0.0,85.0,3.661,9.696,15.0,100.0,51.768,24.796,0.0,50.0,20.896,9.907,0.0,54.046,0.9,1.18,3.538,0.928,34.938,9.828,9.866,0.0,29.541,7.334,-23.4,0.0,6.166,0.081,0.095,1.745,16.678,9.824,1.171,0.017,0.005,0.101
SJA4483000,2020,TN,2.35,0.269,0.288,0.308,0.332,2644413600.0,0.172,0.212,0.192,0.005,0.37,1.503,0.991,0.328,0.0,70.0,27.336,21.659,3.615,106.491,35.822,17.7,0.0,655.881,21.995,29.017,0.004,0.005,0.005,0.55,0.045,3.67,645.68,23.178,38.856,0.855,0.084,23.992,10.503,0.012,0.011,0.0,0.05,0.005,881.446,0.462,0.566,0.0,85.0,3.661,9.696,15.0,100.0,51.768,24.796,0.0,50.0,20.896,9.907,0.0,54.046,0.9,1.18,0.418,0.928,34.938,9.828,9.866,0.0,29.475,8.282,-15.358,0.0,6.166,0.081,0.095,1.745,16.678,9.824,1.171,0.017,0.005,0.101
SJA4484000,2016,TN,2.267,0.33,0.149,0.318,0.281,443093075.0,0.165,0.21,0.194,0.006,0.371,1.498,1.101,0.342,0.0,70.0,22.415,19.837,33.163,133.497,63.405,20.296,0.0,755.634,39.858,54.066,0.007,0.005,0.006,0.522,0.048,3.67,645.68,24.9,46.88,0.022,0.054,22.746,10.345,0.016,0.032,0.003,0.049,0.005,810.267,0.591,0.625,0.0,85.0,2.873,7.219,15.0,100.0,59.431,22.976,0.0,50.0,18.154,8.213,0.0,41.284,1.54,1.961,3.422,0.967,34.823,7.9,9.664,0.001,28.817,6.326,-28.194,0.0,4.075,0.124,0.143,1.873,15.451,9.46,1.465,0.021,0.007,0.057
SJA4484000,2017,TN,1.692,0.33,0.149,0.318,0.281,443093075.0,0.165,0.21,0.194,0.006,0.371,1.498,1.101,0.342,0.0,70.0,22.415,19.837,33.163,133.497,63.405,20.296,0.0,755.634,39.858,54.066,0.005,0.005,0.006,0.522,0.048,3.67,645.68,24.9,46.88,0.022,0.054,22.648,10.345,0.016,0.032,0.003,0.049,0.005,839.483,0.591,0.625,0.0,85.0,2.873,7.219,15.0,100.0,59.431,22.976,0.0,50.0,18.154,8.213,0.0,41.284,1.54,1.961,1.57,0.967,34.823,7.9,9.664,0.001,28.114,6.267,-18.301,0.0,4.075,0.124,0.143,1.873,15.451,9.46,1.465,0.021,0.007,0.057
SJA4484000,2018,TN,1.65,0.33,0.149,0.318,0.281,443093075.0,0.165,0.21,0.194,0.006,0.371,1.498,1.101,0.342,0.0,70.0,22.415,19.837,33.163,133.497,63.405,20.296,0.0,755.634,39.858,54.066,0.006,0.006,0.007,0.522,0.048,3.67,645.68,24.9,46.88,0.022,0.054,23.07,10.536,0.016,0.032,0.003,0.049,0.005,545.729,0.591,0.625,0.0,85.0,2.873,7.219,15.0,100.0,59.431,22.976,0.0,50.0,18.154,8.213,0.0,41.284,1.54,1.961,3.311,0.967,34.823,7.9,9.664,0.001,30.462,7.136,-23.434,0.0,4.075,0.124,0.143,1.873,15.451,9.46,1.465,0.021,0.007,0.057
SJA4484000,2019,TN,1.605,0.33,0.149,0.318,0.281,443093075.0,0.165,0.21,0.194,0.006,0.371,1.498,1.101,0.342,0.0,70.0,22.415,19.837,33.163,133.497,63.405,20.296,0.0,755.634,39.858,54.066,0.006,0.006,0.007,0.522,0.048,3.67,645.68,24.9,46.88,0.022,0.054,23.718,10.835,0.016,0.032,0.003,0.049,0.005,720.253,0.591,0.625,0.0,85.0,2.873,7.219,15.0,100.0,59.431,22.976,0.0,50.0,18.154,8.213,0.0,41.284,1.54,1.961,5.522,0.967,34.823,7.9,9.664,0.001,29.763,7.355,-20.144,0.0,4.075,0.124,0.143,1.873,15.451,9.46,1.465,0.021,0.007,0.057
SJA4484000,2020,TN,1.642,0.33,0.149,0.318,0.281,443093075.0,0.165,0.21,0.194,0.006,0.371,1.498,1.101,0.342,0.0,70.0,22.415,19.837,33.163,133.497,63.405,20.296,0.0,755.634,39.858,54.066,0.009,0.005,0.006,0.522,0.048,3.67,645.68,24.9,46.88,0.022,0.054,24.075,10.963,0.016,0.032,0.003,0.049,0.005,781.237,0.591,0.625,0.0,85.0,2.873,7.219,15.0,100.0,59.431,22.976,0.0,50.0,18.154,8.213,0.0,41.284,1.54,1.961,0.487,0.967,34.823,7.9,9.664,0.001,29.157,8.171,-13.017,0.0,4.075,0.124,0.143,1.873,15.451,9.46,1.465,0.021,0.007,0.057
SJA4524000,2019,TN,1.765,0.103,0.103,0.109,0.123,126960925.0,0.177,0.201,0.189,0.004,0.408,1.589,1.012,0.328,0.0,70.0,24.216,23.526,15.818,49.706,28.015,6.361,0.0,401.056,16.399,21.222,0.016,0.016,0.018,0.755,0.032,3.67,645.68,58.645,57.283,1.0,0.045,16.031,6.027,0.016,0.0,0.0,0.002,0.0,842.021,0.652,0.881,0.0,85.0,2.401,10.429,15.0,100.0,61.609,30.188,0.0,50.0,14.175,11.034,0.0,26.473,0.922,1.244,2.33,0.328,30.739,9.332,9.649,0.0,28.761,7.628,-18.755,0.001,2.022,0.086,0.097,2.435,14.301,9.452,1.079,0.01,0.003,0.082
SJA4558000,2017,TN,1.23,0.362,0.131,0.354,0.297,174239625.0,0.168,0.207,0.19,0.006,0.378,1.499,1.181,0.302,0.0,70.0,17.908,19.147,16.601,124.744,80.78,17.395,0.0,1032.357,65.718,80.058,0.004,0.002,0.003,0.413,0.08,4.29,645.68,36.636,49.619,0.0,0.805,22.648,10.345,0.038,0.064,0.022,0.147,0.038,877.237,0.58,0.74,0.0,85.0,3.901,7.388,15.0,100.0,68.856,22.263,0.0,50.0,13.236,6.348,0.0,78.853,2.392,3.124,1.491,0.958,33.947,5.923,7.977,0.001,28.087,6.206,-17.808,0.0,21.252,0.174,0.221,1.026,15.942,9.324,1.878,0.072,0.02,0.015
SJA4586000,2020,TN,1.265,0.496,0.401,0.489,0.463,39293275.0,0.172,0.2,0.187,0.004,0.41,1.494,1.136,0.372,5.0,70.0,20.231,22.076,69.043,112.322,85.343,8.021,0.0,489.497,35.561,40.633,0.002,0.004,0.004,0.325,0.054,4.29,133.21,38.553,32.073,0.0,0.001,13.866,5.793,0.02,0.038,0.004,0.076,0.004,727.91,0.275,0.494,0.0,85.0,5.461,6.168,15.0,90.0,68.41,26.409,3.0,50.0,11.359,5.632,0.001,28.674,1.619,1.803,0.752,0.996,30.518,7.735,10.039,0.001,29.472,8.115,-13.307,0.001,2.052,0.127,0.128,2.759,14.959,9.334,1.465,0.046,0.012,0.047
SJA4604000,2017,TN,1.205,0.293,0.168,0.297,0.286,568324400.0,0.165,0.21,0.191,0.005,0.373,1.496,1.124,0.332,0.0,70.0,19.438,20.269,28.436,128.486,64.849,14.751,0.0,837.259,48.849,63.054,0.005,0.004,0.005,0.54,0.051,4.29,645.68,38.29,42.216,0.0,0.086,23.026,10.504,0.03,0.044,0.004,0.078,0.011,888.595,0.588,0.748,0.0,85.0,2.96,4.413,15.0,100.0,67.133,24.208,0.0,50.0,13.428,6.857,0.0,50.811,1.56,2.245,1.275,0.978,34.611,7.236,9.024,0.001,28.55,6.291,-17.549,0.0,4.764,0.122,0.164,1.99,15.761,9.788,1.529,0.023,0.006,0.038
SJA4658000,2016,TN,3.05,0.518,0.255,0.483,0.436,85046625.0,0.165,0.207,0.187,0.007,0.402,1.496,1.164,0.32,0.0,70.0,20.707,20.004,42.936,131.492,81.054,14.025,0.0,793.732,51.025,63.87,0.001,0.005,0.004,0.343,0.066,4.29,645.68,24.105,33.842,0.0,0.268,12.555,5.876,0.025,0.037,0.001,0.089,0.008,840.725,0.337,0.585,0.0,85.0,4.926,8.235,15.0,100.0,63.103,22.275,0.0,50.0,16.19,6.925,0.0,37.395,2.15,2.111,3.197,0.981,31.376,6.45,8.555,0.001,29.124,6.339,-26.411,0.001,3.309,0.16,0.144,2.187,15.41,8.963,1.491,0.038,0.002,0.007
SJA4729000,2020,TN,3.55,0.318,0.65,0.565,0.657,47704900.0,0.18,0.205,0.192,0.004,0.399,1.45,0.996,0.282,0.0,70.0,22.214,18.771,17.278,46.159,28.966,5.99,0.0,734.434,33.783,49.877,0.0,0.006,0.0,0.425,0.102,3.67,645.68,20.236,39.943,0.514,0.261,18.212,8.07,0.031,0.007,0.0,0.009,0.0,845.603,0.277,0.272,0.0,85.0,8.991,11.02,15.0,100.0,55.658,20.001,0.0,50.0,22.128,8.489,0.0,39.35,1.096,1.435,0.316,1.33,31.64,8.901,8.526,0.0,27.573,8.323,-12.414,0.0,5.688,0.094,0.128,2.034,15.576,10.084,1.386,0.064,0.004,0.055
SJA4784000,2017,TN,1.332,0.12,0.164,0.185,0.199,53298625.0,0.177,0.207,0.195,0.005,0.419,1.467,0.949,0.318,5.0,70.0,19.849,18.184,3.961,60.647,36.846,17.591,0.0,530.594,18.822,24.162,0.0,0.005,0.004,0.546,0.042,5.09,133.21,50.316,55.398,0.0,0.004,23.955,10.894,0.014,0.002,0.0,0.001,0.0,878.151,0.512,0.766,0.0,85.0,3.691,6.367,15.0,90.0,65.12,25.086,3.0,30.0,15.03,8.195,0.0,29.244,0.851,1.248,0.783,1.198,29.647,10.727,10.195,0.001,28.686,6.863,-15.759,0.0,2.48,0.082,0.112,2.622,14.292,9.895,1.137,0.007,0.006,0.199
SJA4852000,2016,TN,6.2,0.244,0.242,0.21,0.231,64978125.0,0.178,0.206,0.194,0.004,0.393,1.456,0.818,0.395,0.0,70.0,39.916,26.025,35.673,60.743,43.814,5.027,0.0,398.988,25.67,31.692,0.001,0.006,0.007,0.512,0.135,3.67,645.68,15.11,27.289,0.361,0.02,18.039,8.083,0.017,0.004,0.0,0.0,0.0,747.665,0.277,0.604,0.0,85.0,6.489,13.704,15.0,100.0,40.107,24.422,0.0,50.0,19.977,6.969,0.0,36.299,1.11,1.406,3.174,1.282,32.259,15.84,11.84,0.0,27.235,6.216,-27.356,0.0,2.648,0.095,0.115,2.26,14.646,9.814,1.348,0.017,0.006,0.069
